"","logFC.genotypeD2","logFC.genotypeD6","logCPM","LR","PValue","FDR"
"oases3_k37_Locus_4830_Transcript_4_1",1.24129317823787,2.99497393218097,4.56412390162958,13.3762663726433,0.00124560591801267,0.0237052962279598
"oases6_k37_Locus_560_Transcript_8_1",0.823144373209567,2.52748435245532,5.90267562018864,13.3717480528973,0.00124842312197906,0.0237465877346152
"oases6_k49_Locus_1903_Transcript_6_1",-0.622409067882929,4.18559965434228,1.37641753164628,13.3670861064757,0.00125133655708259,0.0237896659190719
"oases6_CL12778Contig1_1",-0.485474797592401,3.32159495591031,1.40115513100071,13.3595116183992,0.00125608465943414,0.0238675609924499
"oases3_k37_Locus_12698_Transcript_6_1",0.269549041099364,-4.16141182528796,4.68335199947975,13.3570822418369,0.00125761133778152,0.0238841950235431
"oases6_k43_Locus_19493_Transcript_1_1",3.92547710423708,3.03370214478205,3.11362883948922,13.3549631363241,0.00125894454952034,0.023884377115721
"oases3_k43_Locus_20347_Transcript_1_1",-4.1171898568624,0.142695669637884,2.74547619823285,13.3544150221741,0.00125928961946341,0.023884377115721
"oases6_k25_Locus_17545_Transcript_3_1",0.409261039045003,1.99632747326419,5.33059663232299,13.353962206803,0.00125957476458987,0.023884377115721
"oases6_k37_Locus_16697_Transcript_5_1",1.6282814002346,4.1132318528982,2.33088718717442,13.352355465699,0.00126058707644015,0.0238912195629404
"oases3_k43_Locus_25929_Transcript_1_1",0.697033649603325,-4.82328925396202,1.23043988192288,13.341899608802,0.00126719459223949,0.0240040430171482
"oases2_k31_Locus_20541_Transcript_2_1",4.3951621638101,-0.9411487605738,1.70628996151042,13.3370441596688,0.00127027472903077,0.0240499665140659
"oases3_k37_Locus_22718_Transcript_1_1",-0.0479599308939127,-2.49455503406626,5.9663261120694,13.3337145826768,0.00127239122906006,0.024077607607492
"oases3_k49_Locus_27688_Transcript_1_1",-3.61430426980827,-2.97627704213713,1.24052968131908,13.3284386713948,0.00127575217174017,0.0241173036841828
"oases3_k31_Locus_12726_Transcript_4_1",-4.07538242000652,-0.789064996240657,2.60166964212564,13.3283570346652,0.00127580424692047,0.0241173036841828
"oases3_k37_Locus_294_Transcript_7_2",-2.98664519520088,-1.24024067073484,3.45274411025821,13.324539327354,0.00127824189633891,0.0241397457274525
"oases3_CL7098Contig1_2",0.961180478318481,-2.05887607887211,3.94103710167992,13.3244360324521,0.00127830791597941,0.0241397457274525
"oases6_CL14149Contig1_1",0.70001640460424,2.1764766139014,5.95532045183597,13.321948363045,0.00127989890898815,0.0241573508437069
"oases6_k37_Locus_4690_Transcript_5_2",-0.432798157855869,3.5805956613921,0.72044941690042,13.3154679020863,0.0012840528025955,0.0242232862292103
"oases3_k43_Locus_3264_Transcript_9_1",-5.92001891250557,1.30503811213248,2.15728969377046,13.3100560516956,0.00128753205860655,0.0242764335142818
"oases6_k49_Locus_21840_Transcript_6_1",3.36816015925044,6.10112001064145,0.617764306466374,13.3059400262879,0.00129018454442836,0.0243139454253962
"oases2_CL977Contig1_1",0.17297847389553,-5.73651123601859,1.88343544192034,13.3010977249495,0.00129331206016709,0.0243559208088158
"oases3_k37_Locus_15513_Transcript_9_1",-4.70513045498673,-4.53233913282685,1.1008170044297,13.3004357778113,0.00129374018312037,0.0243559208088158
"oases3_k25_Locus_2698_Transcript_4_1",0.54008902309326,-2.85061335378141,4.87419711538693,13.288079751792,0.001301757667363,0.0244942837020027
"oases3_k43_Locus_39821_Transcript_1_1",-3.58193441335916,-2.68051753577622,2.70491403241483,13.286509980053,0.00130277979963772,0.0244993148207
"oases3_k25_Locus_7564_Transcript_4_1",-1.53563464198429,-2.85520680315576,3.95197022333402,13.28561771233,0.00130336114348937,0.0244993148207
"oases6_k31_Locus_2335_Transcript_14_1",-4.10053116162165,1.62337958521824,1.05403486194654,13.2842475226387,0.00130425437543016,0.0245035454457736
"oases3_CL2973Contig1_1",0.629452651770913,-2.66297487805835,3.19083524091727,13.2808463945197,0.00130647423051337,0.0245230487787599
"oases6_CL15376Contig1_1",0.906459885263788,3.63806717141924,2.21730101377491,13.2796196304725,0.0013072758441432,0.0245230487787599
"oases6_k43_Locus_9870_Transcript_6_1",-1.16762132348485,2.65208805440903,2.46571134622702,13.2795848664779,0.00130729856740587,0.0245230487787599
"oases3_k49_Locus_10331_Transcript_2_1",-2.50334053037053,-2.66700229208046,5.99281277414308,13.2737639375019,0.00131110895577183,0.0245819523185175
"oases6_k31_Locus_13440_Transcript_7_1",-4.84072699844872,1.53944756906108,0.928283693567223,13.2672481201045,0.00131538739464111,0.0246495666446977
"oases3_k25_Locus_8413_Transcript_8_1",-3.87179300771465,-0.967620502189557,3.37064485268272,13.2615973698396,0.00131910911262437,0.0247066846206709
"oases3_k49_Locus_47905_Transcript_1_1",-1.08057287760694,-4.39445603774536,2.62529180246764,13.2545010491591,0.00132379783651531,0.0247711267823146
"oases3_k25_Locus_8571_Transcript_20_4",-4.42663492641924,-0.673980948288894,2.09237641612519,13.2543457259115,0.00132390064879712,0.0247711267823146
"oases6_k37_Locus_19318_Transcript_1_1",-0.513795457519984,3.28411656948054,2.10976261392366,13.2474297283441,0.00132848662020231,0.0248380562845384
"oases3_k49_Locus_6107_Transcript_12_2",-0.0863247795536177,-3.21386994028833,3.7514609907812,13.2469094054629,0.00132883228615778,0.0248380562845384
"oases3_k43_Locus_25497_Transcript_10_1",-1.57799313212399,-3.14048759037389,4.05167450480276,13.2444492945564,0.00133046782925597,0.024855958584974
"oases3_CL20215Contig1_1",-0.278153247192342,-3.54915492053894,2.72809862253975,13.2426853581077,0.00133164177722119,0.0248575436256939
"oases6_k49_Locus_29467_Transcript_3_1",-3.16022358663022,0.649544108671614,3.52222503082819,13.2422851004806,0.00133190830377903,0.0248575436256939
"oases6_k25_Locus_31097_Transcript_7_1",0.590800030738468,4.52996906486318,0.61074005237027,13.2400789303607,0.00133337832255902,0.02487232106979
"oases3_k43_Locus_18397_Transcript_5_1",-2.95665200931,-4.37357832932842,1.71122971606357,13.2281352797467,0.00134136484830266,0.0250085780792086
"oases3_k37_Locus_8458_Transcript_8_1",-6.63230005504649,-3.17354329729772,1.48038588295969,13.2228380991607,0.00134492228323343,0.025062162039136
"oases3_k31_Locus_15175_Transcript_3_2",1.06940164363001,-1.83117571273828,5.77466659565426,13.2141173206234,0.00135079947202801,0.025158897428991
"oases3_k37_Locus_310_Transcript_453_2",-4.73285794015778,-1.80066448977038,2.10807830772933,13.2041991924186,0.00135751481033367,0.0252711373803892
"oases2_k37_Locus_4641_Transcript_1_1",0.715868466433973,-4.97950127772591,0.997820199061012,13.1989473676373,0.00136108420970859,0.0253224323334596
"oases6_k49_Locus_30910_Transcript_1_1",-0.260974096884882,4.11619905219691,0.737500112170737,13.1972396035511,0.00136224691140885,0.0253224323334596
"oases2_k25_Locus_8635_Transcript_1_1",0.909252313928743,2.76868948689422,3.69237743194024,13.1971003700763,0.00136234174989545,0.0253224323334596
"oases3_k49_Locus_8668_Transcript_2_1",-2.02740399699229,-2.83065182320149,2.71782681194637,13.1914320390231,0.0013662083285923,0.0253814377074294
"oases3_CL22180Contig1_1",-1.50624267991778,-3.00318020182617,4.52257848257123,13.1862879266289,0.00136972681612452,0.0254339197608783
"oases6_k37_Locus_11070_Transcript_1_1",-7.00514844030841,-0.396113373437487,1.53202084237391,13.1825753234958,0.00137227180356035,0.0254682813016035
"oases6_CL7359Contig1_1",2.11572579609622,2.49575774951334,4.97159265091056,13.1767564465004,0.00137627015763709,0.0255295677749242
"oases3_k31_Locus_1581_Transcript_1_1",-5.26449540573541,-1.93294303617525,0.483384275629872,13.1749180819501,0.00137753578235258,0.0255401262619899
"TRINITY_DN37994_c1_g2_i2",-1.00643853106928,1.68581568432662,4.0058792484107,13.169962249791,0.00138095343299486,0.0255905534351796
"oases6_CL7392Contig1_1",-4.81855675647108,0.749644506124881,1.32856728673078,13.1677112473282,0.00138250857277593,0.0256064327724301
"oases3_CL22184Contig1_1",-3.65046505792978,-2.39965651455927,1.98822204203022,13.162289784699,0.00138626126603052,0.0256503673025866
"oases2_k37_Locus_14884_Transcript_2_1",1.16964484183755,-1.96286124794222,3.25851182331386,13.1615485839728,0.00138677511016856,0.0256503673025866
"oases3_CL20747Contig1_1",-0.512594330356791,-3.8847197300589,2.35923571502528,13.1612546552453,0.00138697893166714,0.0256503673025866
"oases6_k25_Locus_32382_Transcript_5_1",-3.73976083786381,1.57261574139719,1.35936854075212,13.1589901766752,0.00138855021306655,0.0256592537019699
"oases3_k25_Locus_12598_Transcript_6_2",-3.78708137716503,-4.82986174796778,1.29329020189687,13.1585457593216,0.00138885879525564,0.0256592537019699
"oases6_k49_Locus_7854_Transcript_12_1",0.699881856071657,3.05826872198981,4.43692213157791,13.1501153502244,0.00139472547510794,0.0257391456559518
"oases3_k25_Locus_3261_Transcript_1_1",-0.654339206505626,2.92177229457544,3.26215811559412,13.1492265501788,0.00139534542888447,0.0257391456559518
"oases3_k49_Locus_10583_Transcript_1_1",-3.72948753201812,-3.99389701993349,1.38702019057015,13.1490207243737,0.00139548903532195,0.0257391456559518
"oases6_k37_Locus_1595_Transcript_3_1",-0.652359140483732,2.60328641924256,3.47248548475794,13.1475842639753,0.00139649167771067,0.0257391456559518
"oases6_k25_Locus_4457_Transcript_4_1",-4.02960910140043,0.482183855972517,2.0837908262978,13.1472968388189,0.00139669238555188,0.0257391456559518
"oases3_CL22054Contig1_1",-1.16647875228552,-4.36615799252922,3.31081112474176,13.1437631410882,0.0013991623112587,0.0257717124263135
"oases6_k31_Locus_1321_Transcript_69_1",-1.12888231540707,4.29753311931733,1.0865991527535,13.1362418440007,0.0014044339751918,0.0258558268936792
"oases6_k31_Locus_5739_Transcript_6_1",1.87621365862149,3.47924735222621,2.04028602592617,13.1240321497334,0.00141303405429401,0.0260011027963493
"oases3_k43_Locus_11477_Transcript_4_1",0.826205697178691,-2.25324211801316,3.95080583536581,13.1180204405002,0.00141728781912603,0.0260662969863635
"oases2_k25_Locus_12881_Transcript_1_2",1.26053045998865,-3.59582840138836,5.06497775387109,13.1165643769433,0.00141832002539148,0.0260708214940822
"oases6_k49_Locus_27110_Transcript_1_1",-0.530591294474441,3.75407603238139,1.55219476132064,13.1156683040732,0.00141895562681504,0.0260708214940822
"oases3_k43_Locus_14334_Transcript_9_1",-3.61675195291268,-6.34606780385781,0.593977813126893,13.1079077132131,0.00142447229006899,0.0261590747589886
"oases6_k37_Locus_4074_Transcript_4_1",-2.32159194968521,-0.449418330043006,6.39631041957657,13.1062675694934,0.00142564093883169,0.0261647961151941
"oases3_k25_Locus_16951_Transcript_2_1",-4.05980413242864,-2.60273346278552,4.14309094006579,13.1054683308476,0.0014262107663478,0.0261647961151941
"oases3_k37_Locus_17374_Transcript_1_1",-6.17960814954687,-4.24838813548176,0.542074115409374,13.1027697273062,0.00142813645393489,0.0261870240875772
"oases6_k37_Locus_6198_Transcript_4_1",-4.10468560203723,1.20767946573971,1.95001896950814,13.0863089359751,0.00143993908555404,0.02637798972701
"oases3_k25_Locus_26124_Transcript_1_1",-1.41974052821627,-6.08781225482335,1.58247592593827,13.0862388952397,0.0014399895136333,0.02637798972701
"oases3_k25_Locus_12156_Transcript_7_1",0.368078240198567,-1.90760944113253,5.09427327205487,13.0798517621107,0.00144459556695147,0.0264491528840796
"oases3_k25_Locus_34465_Transcript_1_1",2.49193582797096,0.396761277648749,5.00368860419213,13.0784265674552,0.00144562534875848,0.0264547996082932
"oases2_CL5587Contig1_1",-0.739520740394386,-3.93735315231645,5.46400439961694,13.0756421507994,0.00144763936204577,0.026478443054516
"oases6_k43_Locus_45860_Transcript_3_1",-1.56924332398294,3.63538405130295,3.94080594866501,13.0737994986607,0.00144897372452615,0.0264802649610912
"oases3_k43_Locus_31439_Transcript_1_1",-2.95548417350669,-2.95111479283787,2.34820434064789,13.0735105230942,0.00144918309865323,0.0264802649610912
"oases6_CL3346Contig1_1",-0.498934088343787,3.46604754326514,1.89012677529724,13.0679995130225,0.0014531818367207,0.026540108315766
"oases3_k49_Locus_2128_Transcript_1_1",-9.13188570346552,-4.20910579898548,2.14924919179631,13.0630919628233,0.00145675199652013,0.0265820068832544
"oases3_k37_Locus_5971_Transcript_2_1",-3.67182011543921,2.47738030792156,0.85728742987555,13.0628535848985,0.00145692563562679,0.0265820068832544
"oases3_k43_Locus_12257_Transcript_1_1",-2.03942127824795,-1.96110419677521,4.50516540209497,13.0572830517644,0.00146098921834395,0.0266428928912618
"oases6_k37_Locus_20_Transcript_5_1",-1.64102178769109,1.47968339632713,3.30729059020496,13.055436595328,0.00146233866764574,0.0266542474943201
"oases3_k31_Locus_397_Transcript_34_2",-3.22360675194108,-3.38803505132422,0.68838089700557,13.0517666415882,0.00146502448873305,0.0266899369474949
"oases6_k37_Locus_2941_Transcript_4_1",-3.66579169425824,1.18041282152271,1.3118246156065,13.047870878086,0.00146788096433469,0.0267286984136276
"oases2_k25_Locus_9688_Transcript_7_1",2.58800290200682,1.51287698703607,5.28039681382271,13.0413072281855,0.00147270620617619,0.0267985618525721
"oases3_k31_Locus_3121_Transcript_9_2",-0.837389723051201,-3.5110883440721,2.74429029502485,13.0406562441727,0.00147318563829547,0.0267985618525721
"oases6_CL12018Contig1_2",-2.02692519733859,2.98392934241845,1.15749263113533,13.0396731712639,0.00147390994073673,0.0267985618525721
"oases2_k25_Locus_22693_Transcript_4_1",0.0348567344354619,-3.59074245982336,4.38756138323323,13.0335948495864,0.00147839620389299,0.0268668106964161
"oases6_k43_Locus_3692_Transcript_18_1",2.45940086659306,2.689638449566,6.5017261738161,13.0281934676796,0.00148239429151587,0.0269261247413381
"oases6_k43_Locus_27960_Transcript_2_1",-4.82429448457193,0.890514733185104,0.758869627338486,13.0239818157389,0.00148551924506262,0.0269695283535551
"oases2_k49_Locus_1617_Transcript_4_1",-0.217931490324253,-5.70253451659187,2.80442524216431,13.0203975459188,0.00148818388294337,0.0270045361401199
"oases3_k31_Locus_53831_Transcript_1_1",-3.45226643257034,-5.38821127782414,0.305203322959662,13.0143573285079,0.0014926851537858,0.0270728202991031
"oases6_k37_Locus_2777_Transcript_7_2",-4.32475510250655,-0.298624057726799,2.16494108321492,13.0065361897062,0.00149853383104905,0.0271654627711625
"oases3_CL11435Contig1_1",-5.70643496140221,-1.56635872301661,0.453657406325418,12.9985856984649,0.00150450272715202,0.0272601919529873
"oases3_k25_Locus_6926_Transcript_1_1",-2.16456818307017,2.65435927079392,0.797639715059916,12.9921091256006,0.00150938263492567,0.0273351058620391
"oases6_CL6872Contig1_1",-3.43428925736782,1.53366485753714,1.46735289458308,12.9766249629624,0.00152111375105769,0.027533960805794
"oases6_k37_Locus_27895_Transcript_6_1",3.90777081554099,4.14814743892073,2.82715152683632,12.9745356142069,0.00152270364993777,0.0275491420592836
"oases3_k49_Locus_8333_Transcript_5_1",0.582544782176288,-4.41565400827162,3.05259034397859,12.971246879893,0.00152520959359056,0.0275632938653973
"oases2_k25_Locus_26210_Transcript_1_1",0.396020276646921,-3.61703386954836,1.87193043185413,12.9709066161618,0.00152546910241892,0.0275632938653973
"oases2_CL14056Contig1_1",4.01635955922694,-0.477335901943823,2.41946330171938,12.9705506404897,0.00152574064152801,0.0275632938653973
"oases3_k49_Locus_17786_Transcript_3_1",4.05696409927026,3.88176522519933,2.47780635801957,12.9654740556141,0.00152961833674068,0.0276197406515466
"oases3_k31_Locus_3583_Transcript_4_1",-3.33093899011221,-1.06971512283496,3.60107236460868,12.9625619277031,0.00153184718114274,0.0276463738553385
"oases3_k43_Locus_3804_Transcript_7_2",-2.42925073832994,0.309542985277096,4.01626600991063,12.9579485155585,0.00153538478087009,0.0276965893107962
"oases6_CL8574Contig1_2",0.982373980634294,4.07175631013972,1.15724998417081,12.9541842006516,0.00153827733804942,0.0277351252793936
"oases3_k25_Locus_33912_Transcript_1_1",1.56669164248712,-0.741653669655451,5.03847464367423,12.9516044726761,0.00154026278679511,0.0277572762555956
"oases6_k49_Locus_6094_Transcript_8_1",0.745498974536919,3.64368545727603,1.30875420650956,12.9473313110531,0.00154355720084773,0.0278029829207705
"oases3_CL6629Contig1_1",1.10866719578106,2.82933360464342,3.6847002148509,12.9417426470005,0.0015478764440578,0.0278670951560784
"oases6_k37_Locus_11840_Transcript_4_1",3.26830142226811,4.05963507008677,3.46462052466619,12.9247428429585,0.00156108931668368,0.0280911818011485
"oases2_k25_Locus_22985_Transcript_1_1",1.84209029452895,-4.33170307988729,0.666719040373754,12.9233883612408,0.00156214690823491,0.0280964264667479
"oases2_k25_Locus_22396_Transcript_1_1",4.69397164293941,5.32699929950821,2.07411900685113,12.9201732507402,0.00156466016525754,0.0281278344316126
"oases6_CL11568Contig1_2",2.17071792748945,5.11244517091609,1.0339740098632,12.9166627559091,0.00156740894265528,0.028160271304799
"oases2_k49_Locus_9198_Transcript_2_1",1.19345131844394,-2.20837534007733,3.14074693520667,12.9159083661485,0.00156800027280014,0.028160271304799
"oases6_k37_Locus_2898_Transcript_12_2",-0.688601640641014,2.33754685407449,3.0120475539556,12.9115965792853,0.00157138436084489,0.0282072338058075
"oases6_k49_Locus_5476_Transcript_15_3",-0.472343666243973,3.06800159082039,1.38969045107822,12.9041910877593,0.00157721358303287,0.0282980204161275
"oases6_k43_Locus_5152_Transcript_10_1",-2.08759191140503,0.94808527982801,3.58852932173689,12.8994425290861,0.00158096277770894,0.0283514170889584
"oases3_k25_Locus_7166_Transcript_2_1",-3.0397448550414,-2.01440820523835,3.33150341184857,12.8896465374521,0.0015887253217162,0.0284766978119737
"oases2_k25_Locus_1547_Transcript_1_1",4.8047528864438,2.38272448314785,2.53149030150553,12.8797196377897,0.00159663048235103,0.0285969516198091
"oases6_k37_Locus_10353_Transcript_4_1",0.0988019955746023,3.27722245223518,2.82481074328045,12.8792112564743,0.00159703638248924,0.0285969516198091
"oases6_CL16492Contig1_1",-3.07739441055961,-2.01966637776722,5.96960707559465,12.8779083658344,0.00159807710331597,0.0285969516198091
"oases3_k37_Locus_12986_Transcript_4_1",-2.6697171249502,0.43582755994602,3.42778091682753,12.8773122997763,0.00159855345405636,0.0285969516198091
"oases3_k49_Locus_16488_Transcript_1_1",-4.41834601052529,-4.36118456975917,2.56410222008164,12.8752481766169,0.00160020411130285,0.0286110751514662
"oases3_k43_Locus_10762_Transcript_2_1",-2.62811285482534,-3.39929828400095,2.08179656328802,12.8743745104604,0.00160090328609082,0.0286110751514662
"oases3_CL2189Contig1_1",0.19407106781339,-2.12678758972704,5.57621025754972,12.8720115983053,0.00160279580074903,0.0286309451538574
"oases3_k49_Locus_14052_Transcript_1_1",-4.92015502950716,-2.3114962245994,1.86211771244925,12.8694792886947,0.00160482647365596,0.0286532625454649
"oases3_k43_Locus_2566_Transcript_4_2",-2.54793993850118,-3.19235411447238,3.31725358684773,12.8656445751618,0.00160790645031767,0.0286815764763942
"oases6_k37_Locus_1762_Transcript_3_1",-4.37829138538521,-2.16953394440388,2.18088501940418,12.8655574777074,0.00160797647412174,0.0286815764763942
"oases6_k49_Locus_20084_Transcript_7_1",-1.85258146322535,1.58114861168501,3.23381455073284,12.8608838340419,0.00161173842244256,0.0287347025601536
"oases6_CL13216Contig1_1",2.73555914042338,5.5642216153068,0.517825266479277,12.8586492127018,0.00161354024138759,0.0287528480429577
"oases3_CL22369Contig1_1",-0.0821361217836009,-2.87790637279088,4.51250334500894,12.8531443721982,0.00161798749977953,0.0288180940162286
"oases3_CL65Contig3_2",-5.30720031223641,-1.18542327229563,0.565019684560031,12.8462394022321,0.00162358323135663,0.0289037222541465
"oases6_CL1230Contig2_1",2.22750678821438,4.0751805167946,0.0266491730259622,12.8412565812163,0.00162763328676,0.0289590119288593
"oases3_k25_Locus_10865_Transcript_4_1",-3.86189847183753,-0.525000232936905,2.97971679302632,12.8404764688238,0.00162826827904202,0.0289590119288593
"oases2_k43_Locus_1500_Transcript_13_1",2.70011510186387,-3.8680234700185,2.80461552462505,12.8389154946556,0.00162953961747034,0.0289675745959717
"oases6_k49_Locus_43297_Transcript_2_1",-2.0293977763947,3.68340766125371,0.411975829677419,12.8348278960184,0.00163287347513767,0.0290127756558739
"oases3_k25_Locus_21209_Transcript_5_1",-5.94139783079565,-2.95666524449705,1.33884938014613,12.8329708347994,0.00163439035226527,0.0290174351485145
"oases6_k37_Locus_53585_Transcript_1_1",-4.12691273696308,-1.74065549160556,3.64365298255626,12.8325696728348,0.00163471821276773,0.0290174351485145
"oases6_k37_Locus_3818_Transcript_16_1",2.88995422545036,2.97858099573805,3.61488750527783,12.8290313248418,0.00163761287354569,0.0290547541903923
"oases6_k43_Locus_488_Transcript_599_1",1.26225320438957,3.55799484278348,2.92629813608774,12.8277108602404,0.0016386944354626,0.0290598844447389
"oases3_k43_Locus_202_Transcript_6_1",0.0138837771732819,-3.9570414996415,2.25399436655284,12.826453283623,0.00163972515138227,0.0290637527828415
"oases2_k43_Locus_6871_Transcript_3_1",1.63709877166141,-0.837644633439878,4.08962535904305,12.8255113445227,0.00164049759388329,0.0290637527828415
"oases6_k49_Locus_23679_Transcript_5_1",-2.83878119865414,1.99938529688809,1.21837568787339,12.8204496488627,0.00164465470194392,0.0291233326336984
"oases2_k31_Locus_34819_Transcript_1_1",4.34544003832977,6.11097714078245,0.648516208347745,12.810183212985,0.00165311877835196,0.0292590854046822
"oases2_k37_Locus_2803_Transcript_1_1",2.48920695434371,7.23722664148643,1.74875146060657,12.8066456986604,0.00165604533144925,0.0292967440618612
"oases3_CL18198Contig1_1",-1.85134400820234,-5.93072071117201,0.581047831841648,12.8038899570594,0.00165832872070217,0.0293229938159646
"oases6_CL19Contig8_1",0.895122790212957,4.33621881844731,1.71841558758896,12.7961571881226,0.00166475286822063,0.0294224009331349
"oases6_k43_Locus_5958_Transcript_14_1",0.032202018545092,3.44973271752316,1.99462954646654,12.7883226574623,0.00167128693639855,0.0295236540551754
"oases2_CL2631Contig1_1",1.12841787854949,-2.9728945084658,2.62088446226768,12.7822807357233,0.0016763434627737,0.0295951407311693
"oases3_k25_Locus_24198_Transcript_1_1",-1.56609881690537,-4.379367781421,3.92895652931109,12.7815599848409,0.00167694768465547,0.0295951407311693
"oases6_k31_Locus_337_Transcript_8_1",-4.20846773591681,0.244946088651669,2.15068972198933,12.7767236255369,0.0016810077524322,0.0296391297479386
"oases6_k49_Locus_14176_Transcript_1_1",1.81199841057533,7.07431616312542,1.35849369655796,12.7766654709685,0.00168105663228294,0.0296391297479386
"oases2_k25_Locus_14023_Transcript_2_1",-0.11593712197518,-3.62322920604685,2.18942211502841,12.7722593544727,0.00168476418043466,0.0296902243099857
"oases6_k31_Locus_31915_Transcript_3_2",-2.63986566197655,-0.279015527345409,4.0939379761523,12.7567645256624,0.00169786743936316,0.0299067687818276
"oases3_k37_Locus_14953_Transcript_1_1",0.483726884986501,-2.6036808374126,3.96274028524377,12.7519662616697,0.00170194573769433,0.0299642131725704
"oases6_k49_Locus_19241_Transcript_6_1",3.52101702728879,1.60686466290905,3.75417328989891,12.7389626441492,0.00171304751510876,0.0301451974671705
"oases2_k25_Locus_14937_Transcript_1_1",2.61011183172759,2.83557019531909,3.88383821892435,12.7334287543677,0.0017177939867628,0.0302142248808404
"oases6_k37_Locus_49736_Transcript_3_1",4.05175779666435,6.03565764748606,1.52718848171498,12.732011978733,0.00171901128220351,0.0302211413002154
"oases3_k43_Locus_23996_Transcript_3_1",1.44646054034846,-2.83015525259751,3.44327860836823,12.7297027905318,0.00172099718872617,0.0302415572123406
"oases6_k49_Locus_18560_Transcript_1_1",-4.84295527306227,-2.72435560237719,1.93762320171707,12.710320721805,0.00173775650802698,0.030512331750083
"oases3_k37_Locus_6361_Transcript_3_1",0.22734298815233,-6.03145370205227,1.12133649792158,12.7099593286321,0.00173807054306774,0.030512331750083
"oases6_CL13743Contig1_1",-3.47114862905355,2.28207775870088,0.470007883886452,12.7058920359609,0.00174160876038057,0.0305598172581036
"oases6_k49_Locus_3631_Transcript_1_1",-3.30405202641022,-0.0250516139254257,2.68280019008777,12.6968498795507,0.00174950053601392,0.0306836122224956
"oases3_k31_Locus_5322_Transcript_11_2",-4.76742259663543,0.272187313657747,1.80775312949265,12.689338148547,0.00175608377987299,0.0307843501239398
"oases3_CL7092Contig1_2",0.685404208109206,5.45555796682742,0.302869298991718,12.6863053895546,0.00175874868930682,0.0308163357300282
"oases3_k37_Locus_12594_Transcript_1_1",-5.90679523332736,-1.82402800161875,1.244369033874,12.6841930041187,0.00176060724819051,0.0308341688695753
"oases3_k25_Locus_32096_Transcript_1_1",2.05201301197312,-3.80990447044885,1.84667820817955,12.6817018482358,0.00176280158806938,0.030857862834973
"oases6_k43_Locus_7347_Transcript_7_1",-4.00744557772798,-3.02311464769652,2.97273244592217,12.6803869011167,0.00176396096459224,0.0308634257893564
"oases6_k49_Locus_51324_Transcript_2_1",-3.42086434450412,2.32795123299488,0.718668806195548,12.6761095466597,0.00176773754474264,0.030914753923866
"oases6_k31_Locus_4057_Transcript_5_1",2.08302226732114,6.73440114534514,1.32252548752008,12.6749775930209,0.00176873832639864,0.0309175122230778
"oases3_k43_Locus_416_Transcript_42_1",-2.37463195920214,-2.90416278892319,2.63639207663576,12.6702701465321,0.0017729063501738,0.0309756048498923
"oases3_k49_Locus_13483_Transcript_1_1",-4.64042296659306,-1.13018627601948,2.6301207846467,12.6614353629129,0.00178075529533398,0.0310979233075158
"oases6_CL14829Contig1_1",-1.13636306268086,1.89924738631017,3.85748479132857,12.6601110574502,0.00178193481778555,0.0311037104105899
"TRINITY_DN4385_c0_g1_i1",5.18545166886686,2.5898855678029,2.26594424028343,12.6552868960172,0.00178623817633523,0.0311639926930265
"oases6_k43_Locus_26701_Transcript_2_1",-2.47660194167699,0.615744432755775,3.46312698367246,12.6492022953052,0.00179168072410966,0.0312440833073102
"oases3_k31_Locus_16890_Transcript_1_1",2.10666202507102,0.578350380408618,5.2172074829967,12.6381256061948,0.00180163119843595,0.0314026715495445
"oases3_k25_Locus_17739_Transcript_1_1",-1.3584365711415,2.25153326467836,2.77585393233483,12.6361125063581,0.00180344554313262,0.0314190196872361
"oases6_k37_Locus_5090_Transcript_6_1",-3.12564294459928,1.5364346970168,1.74365964162208,12.6351844453799,0.00180428259104298,0.0314190196872361
"oases3_k43_Locus_13507_Transcript_2_1",-4.16873773646393,-4.26289818028997,0.961803268829302,12.6324831275989,0.00180672120786457,0.0314465528505065
"oases6_CL13993Contig1_1",-1.4598866124366,2.21394390618444,4.35833384397322,12.6241665770523,0.00181424969389952,0.0315626086453401
"oases3_k25_Locus_14647_Transcript_3_1",-4.29729171862221,-3.9049163403438,0.147518310596713,12.5871939582289,0.00184810039837301,0.0321362664341078
"oases3_k49_Locus_4087_Transcript_11_1",-1.82121849991235,-5.29441031348427,0.649950929899686,12.5829541563272,0.00185202234376392,0.0321892016174665
"oases3_k49_Locus_15474_Transcript_7_1",-2.24317002310006,-3.84115777073302,3.85393210411756,12.5813567433396,0.00185350215692603,0.0321996611089285
"oases6_k37_Locus_11018_Transcript_4_1",-0.624269837115749,2.49301637043928,2.37167820848784,12.577189337944,0.00185736833095053,0.032251547727722
"oases3_k49_Locus_72534_Transcript_1_1",1.36502995795046,-4.89510928711575,1.38084976412266,12.574442102109,0.00185992139843751,0.0322805950993369
"oases3_k43_Locus_18908_Transcript_1_1",-2.52493669166674,1.79905214843082,1.61460127740187,12.573128511686,0.00186114338716007,0.0322865238587139
"oases3_k49_Locus_11677_Transcript_2_1",-5.28389541217365,-7.90147800058759,1.49118443607246,12.5654363726205,0.0018683152569518,0.0323956148549377
"oases2_k25_Locus_20040_Transcript_2_1",0.653953854932651,-1.78468215855183,4.7118991180909,12.5480360908783,0.00188464077706481,0.032663247267154
