"Gene" "Flower" "Leaf" "Stem"
"TRINITY_DN71007_c0_g1_i13" 0 0 0
"TRINITY_DN71036_c1_g4_i3" 1 0 0
"TRINITY_DN71036_c1_g4_i8" 0 0 0
"TRINITY_DN71036_c1_g8_i4" 0 0 0
"TRINITY_DN71036_c1_g8_i5" 0 0 0
"TRINITY_DN71036_c1_g4_i11" 0 0 0
"TRINITY_DN71036_c1_g4_i13" 0 0 0
"TRINITY_DN71098_c0_g1_i1" 0 0 0
"TRINITY_DN71098_c0_g2_i1" 0 0 0
"TRINITY_DN71098_c0_g4_i2" 0 0 0
"TRINITY_DN71098_c0_g4_i3" 0 0 0
"TRINITY_DN71098_c0_g4_i4" 0 0 0
"TRINITY_DN71098_c0_g4_i5" 0 0 0
"TRINITY_DN71033_c2_g2_i1" 0 0 0
"TRINITY_DN71033_c2_g1_i2" 0 0 0
"TRINITY_DN71033_c2_g1_i7" 0 0 0
"TRINITY_DN71033_c2_g1_i9" 0 0 0
"TRINITY_DN71033_c2_g2_i2" 0 0 0
"TRINITY_DN71033_c2_g1_i14" 0 0 0
"TRINITY_DN71045_c1_g1_i1" 0 0 0
"TRINITY_DN71045_c1_g1_i3" 0 0 0
"TRINITY_DN71045_c1_g1_i5" 0 0 0
"TRINITY_DN71073_c0_g1_i5" 0 0 0
"TRINITY_DN71073_c0_g1_i7" 0 0 0
"TRINITY_DN71073_c0_g1_i8" 0 0 0
"TRINITY_DN71073_c1_g1_i1" 0 0 0
"TRINITY_DN71069_c2_g5_i1" 0 0 0
"TRINITY_DN71069_c2_g5_i2" 0 0 0
"TRINITY_DN71085_c2_g1_i3" 0 0 0
"TRINITY_DN71085_c2_g1_i6" 0 -1 0
"TRINITY_DN71085_c2_g1_i9" 0 0 0
"TRINITY_DN71085_c2_g1_i10" 0 0 0
"TRINITY_DN71085_c2_g1_i13" 0 0 0
"TRINITY_DN71034_c0_g1_i1" 0 0 0
"TRINITY_DN71034_c0_g2_i1" 0 0 0
"TRINITY_DN71034_c0_g3_i1" 0 0 0
"TRINITY_DN71034_c1_g1_i2" 0 0 0
"TRINITY_DN71034_c1_g1_i3" 0 0 0
"TRINITY_DN71034_c1_g1_i5" 0 0 0
"TRINITY_DN71034_c1_g1_i11" 0 0 0
"TRINITY_DN71034_c1_g1_i13" 0 0 0
"TRINITY_DN71034_c1_g1_i17" 0 0 0
"TRINITY_DN71034_c1_g1_i18" 0 0 0
"TRINITY_DN71034_c1_g1_i19" 0 0 0
"TRINITY_DN71058_c0_g1_i1" 0 0 0
"TRINITY_DN71058_c1_g3_i1" 0 0 0
"TRINITY_DN71058_c1_g3_i2" 0 0 0
"TRINITY_DN71058_c1_g2_i5" 0 0 0
"TRINITY_DN71058_c1_g2_i8" 0 0 0
"TRINITY_DN71058_c1_g2_i11" 1 0 0
"TRINITY_DN71042_c1_g1_i1" 0 0 0
"TRINITY_DN71042_c1_g1_i2" 0 0 0
"TRINITY_DN71042_c1_g1_i3" 0 0 0
"TRINITY_DN71074_c0_g1_i1" 0 0 0
"TRINITY_DN71074_c0_g2_i1" 0 0 0
"TRINITY_DN71074_c0_g2_i3" 0 0 0
"TRINITY_DN71074_c0_g2_i4" 0 0 0
"TRINITY_DN71074_c0_g2_i6" 0 0 0
"TRINITY_DN71074_c0_g2_i8" 0 0 0
"TRINITY_DN71074_c0_g2_i9" 0 0 0
"TRINITY_DN71096_c0_g1_i1" 0 0 0
"TRINITY_DN71096_c0_g1_i2" 0 0 0
"TRINITY_DN71096_c0_g1_i4" 0 0 0
"TRINITY_DN71096_c0_g1_i5" 0 0 0
"TRINITY_DN71096_c0_g1_i6" 0 0 0
"TRINITY_DN71096_c0_g3_i1" 0 0 0
"TRINITY_DN71096_c0_g1_i7" 0 0 0
"TRINITY_DN71096_c0_g1_i9" 0 0 0
"TRINITY_DN71096_c0_g1_i11" 0 0 0
"TRINITY_DN71096_c0_g1_i12" 0 0 0
"TRINITY_DN71096_c0_g1_i13" 0 0 0
"TRINITY_DN71096_c0_g3_i2" 0 0 0
"TRINITY_DN71096_c0_g1_i15" 0 0 0
"TRINITY_DN71011_c0_g1_i2" 0 0 0
"TRINITY_DN71011_c0_g1_i3" 0 0 0
"TRINITY_DN71011_c0_g1_i4" 0 0 0
"TRINITY_DN71027_c4_g8_i1" 0 0 0
"TRINITY_DN71051_c0_g1_i1" 0 0 0
"TRINITY_DN71051_c0_g1_i2" 0 0 0
"TRINITY_DN71051_c0_g3_i1" 0 0 0
"TRINITY_DN71051_c0_g2_i2" 0 0 0
"TRINITY_DN71051_c0_g1_i4" 0 0 0
"TRINITY_DN71016_c0_g1_i1" 0 0 0
"TRINITY_DN71016_c0_g2_i1" 0 0 0
"TRINITY_DN71016_c0_g2_i2" 0 0 0
"TRINITY_DN71016_c0_g1_i2" 0 0 0
"TRINITY_DN71016_c1_g1_i1" 0 0 0
"TRINITY_DN71016_c1_g1_i3" 0 0 0
"TRINITY_DN71016_c1_g1_i5" 0 0 0
"TRINITY_DN71016_c1_g2_i1" 0 0 0
"TRINITY_DN71016_c1_g2_i2" 0 0 0
"TRINITY_DN71016_c1_g1_i7" 0 0 0
"TRINITY_DN71016_c1_g1_i8" 0 0 0
"TRINITY_DN71016_c1_g1_i10" 0 0 0
"TRINITY_DN71016_c1_g1_i11" 0 0 0
"TRINITY_DN71056_c1_g2_i2" 0 0 0
"TRINITY_DN71056_c1_g1_i3" 1 1 0
"TRINITY_DN71056_c1_g2_i4" 0 0 0
"TRINITY_DN71056_c2_g1_i1" 0 0 0
"TRINITY_DN71056_c2_g1_i2" 0 0 0
"TRINITY_DN71056_c2_g1_i6" 0 0 0
"TRINITY_DN71056_c2_g1_i7" 0 0 0
"TRINITY_DN71056_c2_g1_i9" 0 0 0
"TRINITY_DN71056_c2_g1_i14" 0 0 0
"TRINITY_DN71060_c2_g5_i1" 0 0 0
"TRINITY_DN71060_c2_g4_i4" 0 0 0
"TRINITY_DN71102_c2_g2_i1" 0 0 0
"TRINITY_DN71102_c2_g3_i3" 0 0 0
"TRINITY_DN71102_c2_g3_i4" 0 0 0
"TRINITY_DN71102_c2_g5_i1" 0 0 0
"TRINITY_DN71102_c2_g1_i4" 0 0 0
"TRINITY_DN71086_c0_g1_i1" 0 0 0
"TRINITY_DN71086_c0_g2_i1" 0 0 0
"TRINITY_DN71086_c1_g1_i3" 0 0 0
"TRINITY_DN71086_c2_g3_i1" 0 0 0
"TRINITY_DN71086_c2_g2_i2" 0 0 0
"TRINITY_DN71086_c2_g4_i1" 1 1 0
"TRINITY_DN71086_c2_g2_i9" 0 0 0
"TRINITY_DN71086_c2_g3_i2" 0 0 0
"TRINITY_DN71086_c2_g1_i3" 0 0 0
"TRINITY_DN71086_c2_g3_i3" 0 0 0
"TRINITY_DN71086_c2_g3_i4" 0 0 0
"TRINITY_DN71077_c0_g1_i1" 0 0 0
"TRINITY_DN71077_c0_g2_i1" 0 0 0
"TRINITY_DN71077_c0_g1_i2" -1 0 0
"TRINITY_DN71077_c1_g2_i2" 0 0 0
"TRINITY_DN71077_c1_g1_i3" 0 0 0
"TRINITY_DN71077_c1_g1_i7" 0 0 0
"TRINITY_DN71077_c1_g1_i9" 0 0 0
"TRINITY_DN71041_c0_g1_i2" 0 0 0
"TRINITY_DN71041_c0_g2_i2" 0 0 0
"TRINITY_DN71041_c0_g2_i3" 0 0 0
"TRINITY_DN71041_c0_g4_i1" 0 0 0
"TRINITY_DN71041_c0_g1_i3" 0 0 0
"TRINITY_DN71041_c0_g5_i2" 0 0 0
"TRINITY_DN71041_c0_g4_i4" 0 0 0
"TRINITY_DN71041_c0_g2_i4" 0 0 0
"TRINITY_DN71041_c0_g2_i5" 0 0 0
"TRINITY_DN71041_c0_g6_i1" 0 0 0
"TRINITY_DN71030_c0_g1_i15" 0 0 0
"TRINITY_DN71006_c0_g3_i5" 0 0 0
"TRINITY_DN71006_c0_g1_i5" 1 0 0
"TRINITY_DN71006_c0_g5_i1" 1 0 0
"TRINITY_DN71006_c0_g3_i8" 0 0 0
"TRINITY_DN71006_c0_g1_i8" 1 0 0
"TRINITY_DN71006_c0_g3_i9" 0 0 0
"TRINITY_DN71081_c0_g1_i1" 0 0 0
"TRINITY_DN71081_c0_g1_i4" 0 0 0
"TRINITY_DN71081_c0_g1_i5" 0 0 0
"TRINITY_DN71081_c0_g4_i1" 0 0 0
"TRINITY_DN71070_c1_g1_i2" 0 0 0
"TRINITY_DN71070_c1_g2_i1" 0 0 0
"TRINITY_DN71070_c1_g1_i5" 0 0 0
"TRINITY_DN71070_c1_g1_i6" 0 0 0
"TRINITY_DN71070_c1_g1_i7" 0 0 0
"TRINITY_DN71070_c1_g1_i8" 0 0 0
"TRINITY_DN71070_c1_g1_i11" 0 0 0
"TRINITY_DN71070_c1_g1_i12" 0 0 0
"TRINITY_DN71070_c1_g3_i5" 0 0 0
"TRINITY_DN71070_c1_g3_i6" 0 0 0
"TRINITY_DN71046_c0_g2_i1" 0 0 0
"TRINITY_DN71046_c0_g2_i2" 0 0 0
"TRINITY_DN71046_c0_g2_i3" 0 0 0
"TRINITY_DN71046_c0_g2_i5" 0 0 0
"TRINITY_DN71046_c0_g2_i7" 0 0 0
"TRINITY_DN71046_c0_g2_i8" 0 0 0
"TRINITY_DN71046_c0_g2_i9" 0 0 0
"TRINITY_DN71046_c0_g2_i10" 0 0 0
"TRINITY_DN71046_c0_g2_i13" 0 0 0
"TRINITY_DN71039_c0_g1_i1" 1 0 0
"TRINITY_DN71039_c0_g1_i4" 0 0 0
"TRINITY_DN71039_c1_g1_i2" 0 0 0
"TRINITY_DN71039_c1_g1_i6" 0 0 0
"TRINITY_DN71039_c1_g1_i8" 0 0 0
"TRINITY_DN71039_c1_g4_i1" 1 0 0
"TRINITY_DN71039_c1_g1_i11" 0 0 0
"TRINITY_DN71039_c1_g1_i14" 0 0 0
"TRINITY_DN71039_c1_g1_i23" 0 0 0
"TRINITY_DN71039_c1_g1_i24" 0 0 0
"TRINITY_DN71039_c1_g4_i2" 1 1 0
"TRINITY_DN71039_c1_g1_i30" 0 0 0
"TRINITY_DN71039_c1_g1_i36" 0 0 0
"TRINITY_DN71039_c1_g1_i37" 0 0 0
"TRINITY_DN71023_c0_g2_i7" 0 0 0
"TRINITY_DN71023_c0_g2_i8" 0 0 0
"TRINITY_DN71015_c0_g2_i2" 0 -1 0
"TRINITY_DN71015_c0_g2_i3" 0 0 0
"TRINITY_DN71015_c0_g2_i4" 0 0 0
"TRINITY_DN71092_c0_g1_i2" 0 0 0
"TRINITY_DN71092_c0_g1_i3" 0 0 0
"TRINITY_DN71092_c1_g2_i3" 0 0 0
"TRINITY_DN71092_c1_g2_i13" 0 0 0
"TRINITY_DN71092_c1_g1_i2" 0 0 0
"TRINITY_DN71092_c1_g2_i21" 0 0 0
"TRINITY_DN71088_c2_g2_i2" 1 0 0
"TRINITY_DN71088_c2_g3_i1" 0 0 0
"TRINITY_DN71088_c2_g3_i2" 0 0 0
"TRINITY_DN71079_c0_g1_i1" 0 0 0
"TRINITY_DN71079_c0_g1_i5" 0 0 0
"TRINITY_DN71079_c0_g2_i4" 0 0 0
"TRINITY_DN71079_c0_g3_i1" 0 0 0
"TRINITY_DN71079_c0_g3_i3" 0 0 0
"TRINITY_DN71079_c0_g1_i8" 0 0 0
"TRINITY_DN71079_c0_g3_i4" 0 0 0
"TRINITY_DN71079_c0_g3_i5" 0 0 0
"TRINITY_DN71101_c1_g2_i1" 0 0 0
"TRINITY_DN71063_c0_g3_i1" 0 0 0
"TRINITY_DN71063_c0_g7_i4" 0 0 0
"TRINITY_DN71055_c1_g2_i3" 0 -1 0
"TRINITY_DN71024_c0_g1_i1" 0 0 0
"TRINITY_DN71024_c0_g1_i4" 0 0 0
"TRINITY_DN71024_c0_g1_i5" 0 0 0
"TRINITY_DN71024_c0_g1_i7" 0 0 0
"TRINITY_DN71024_c0_g1_i8" 0 0 0
"TRINITY_DN71024_c0_g1_i10" 0 0 0
"TRINITY_DN71024_c0_g1_i11" 0 0 0
"TRINITY_DN71095_c1_g1_i2" 1 0 0
"TRINITY_DN71095_c1_g1_i8" 1 0 0
"TRINITY_DN71095_c1_g1_i15" 0 0 0
"TRINITY_DN71095_c1_g1_i21" 1 0 0
"TRINITY_DN71012_c0_g1_i1" 0 0 0
"TRINITY_DN71012_c0_g1_i4" 0 0 0
"TRINITY_DN71012_c0_g1_i5" 0 0 0
"TRINITY_DN71012_c0_g1_i7" 0 0 0
"TRINITY_DN71012_c0_g1_i13" 0 0 0
"TRINITY_DN71012_c0_g1_i14" 0 0 0
"TRINITY_DN71008_c0_g1_i1" 0 0 0
"TRINITY_DN71008_c0_g1_i6" 0 0 0
"TRINITY_DN71008_c0_g1_i9" 0 0 0
"TRINITY_DN71008_c0_g1_i11" 0 0 0
"TRINITY_DN71008_c0_g1_i16" 0 0 0
"TRINITY_DN71064_c0_g1_i1" 0 0 0
"TRINITY_DN71064_c0_g2_i1" 0 0 0
"TRINITY_DN71064_c0_g1_i2" 0 0 0
"TRINITY_DN71064_c0_g2_i3" 0 0 0
"TRINITY_DN71064_c0_g2_i4" 0 0 0
"TRINITY_DN71064_c0_g4_i1" 0 0 0
"TRINITY_DN71064_c0_g2_i5" 0 0 0
"TRINITY_DN71052_c1_g2_i1" 0 0 0
"TRINITY_DN71052_c1_g1_i4" 0 0 0
"TRINITY_DN71052_c1_g1_i6" 0 0 0
"TRINITY_DN71048_c0_g1_i1" 0 0 0
"TRINITY_DN71048_c0_g1_i21" 0 0 0
"TRINITY_DN71048_c0_g1_i22" 0 0 0
"TRINITY_DN68418_c0_g2_i8" 0 0 0
"TRINITY_DN68485_c0_g1_i1" 0 0 0
"TRINITY_DN68485_c0_g1_i3" 0 0 0
"TRINITY_DN68434_c0_g1_i1" 0 0 0
"TRINITY_DN68434_c0_g1_i3" -1 0 0
"TRINITY_DN68434_c0_g1_i7" 0 -1 0
"TRINITY_DN68434_c0_g2_i1" 0 0 0
"TRINITY_DN68434_c0_g2_i2" 0 0 0
"TRINITY_DN68458_c4_g1_i11" 0 0 0
"TRINITY_DN68458_c4_g1_i12" 0 0 0
"TRINITY_DN68458_c4_g1_i14" 0 0 0
"TRINITY_DN68458_c4_g1_i20" 0 0 0
"TRINITY_DN68474_c0_g1_i1" 0 0 0
"TRINITY_DN68474_c0_g1_i2" 0 0 0
"TRINITY_DN68474_c0_g1_i8" 0 0 0
"TRINITY_DN68474_c0_g1_i17" 0 0 0
"TRINITY_DN68498_c3_g2_i1" 0 0 0
"TRINITY_DN68498_c3_g2_i3" 0 0 0
"TRINITY_DN68498_c3_g2_i4" 0 0 0
"TRINITY_DN68482_c0_g2_i1" 0 0 0
"TRINITY_DN68482_c0_g3_i1" 0 0 0
"TRINITY_DN68482_c0_g3_i2" 0 0 0
"TRINITY_DN68482_c0_g3_i3" 0 0 0
"TRINITY_DN68482_c0_g4_i1" 0 0 0
"TRINITY_DN68482_c0_g3_i4" 0 0 0
"TRINITY_DN68482_c0_g3_i5" 0 0 0
"TRINITY_DN68482_c0_g3_i7" 0 0 0
"TRINITY_DN68482_c0_g4_i9" 0 0 0
"TRINITY_DN68482_c0_g3_i9" 0 0 0
"TRINITY_DN68482_c0_g3_i10" 0 0 0
"TRINITY_DN68482_c0_g4_i10" 0 0 0
"TRINITY_DN68405_c0_g1_i3" 0 0 0
"TRINITY_DN68405_c0_g1_i5" 0 0 0
"TRINITY_DN68405_c0_g1_i7" 0 0 0
"TRINITY_DN68405_c0_g1_i9" 0 0 0
"TRINITY_DN68405_c0_g1_i13" 0 0 0
"TRINITY_DN68405_c0_g4_i1" 0 0 0
"TRINITY_DN68405_c0_g1_i14" 0 0 0
"TRINITY_DN68405_c0_g1_i15" 0 0 0
"TRINITY_DN68405_c0_g1_i16" 0 0 0
"TRINITY_DN68433_c2_g1_i3" 0 0 0
"TRINITY_DN68433_c3_g1_i3" 0 0 0
"TRINITY_DN68433_c3_g1_i4" 0 0 0
"TRINITY_DN68433_c3_g1_i5" 0 0 0
"TRINITY_DN68433_c3_g3_i2" 0 0 0
"TRINITY_DN68433_c3_g1_i6" 0 0 0
"TRINITY_DN68433_c3_g1_i7" 0 0 0
"TRINITY_DN68433_c3_g4_i1" 0 0 0
"TRINITY_DN68429_c0_g1_i1" 0 0 0
"TRINITY_DN68445_c2_g1_i1" 0 0 0
"TRINITY_DN68445_c2_g3_i1" 0 0 0
"TRINITY_DN68445_c2_g1_i2" 0 0 0
"TRINITY_DN68445_c2_g1_i3" 0 0 0
"TRINITY_DN68473_c0_g1_i1" 0 0 0
"TRINITY_DN68473_c0_g1_i2" 0 0 0
"TRINITY_DN68473_c1_g1_i5" 0 0 0
"TRINITY_DN68473_c1_g1_i10" 0 0 0
"TRINITY_DN68473_c1_g1_i13" 0 0 0
"TRINITY_DN68473_c1_g1_i15" 0 0 0
"TRINITY_DN68473_c1_g1_i16" 0 0 0
"TRINITY_DN68469_c2_g1_i1" 0 0 0
"TRINITY_DN68469_c2_g4_i1" 0 0 0
"TRINITY_DN68469_c2_g2_i3" 0 0 0
"TRINITY_DN68469_c2_g2_i4" 0 0 0
"TRINITY_DN68469_c2_g5_i1" 0 0 0
"TRINITY_DN68416_c1_g1_i11" 1 0 0
"TRINITY_DN68416_c2_g1_i3" 0 0 0
"TRINITY_DN68416_c2_g1_i4" 0 0 0
"TRINITY_DN68416_c2_g1_i5" 0 0 0
"TRINITY_DN68420_c0_g2_i1" 0 0 0
"TRINITY_DN68420_c0_g2_i2" 0 0 0
"TRINITY_DN68420_c1_g1_i6" 0 0 0
"TRINITY_DN68420_c1_g1_i7" 0 0 0
"TRINITY_DN68420_c1_g1_i9" 0 0 0
"TRINITY_DN68420_c1_g1_i10" 0 0 0
"TRINITY_DN68460_c3_g1_i6" 0 0 0
"TRINITY_DN68460_c3_g2_i9" 0 0 0
"TRINITY_DN68460_c3_g2_i13" 0 0 0
"TRINITY_DN68460_c3_g2_i16" 1 0 0
"TRINITY_DN68460_c3_g2_i17" 0 0 0
"TRINITY_DN68502_c0_g1_i2" 0 0 0
"TRINITY_DN68502_c0_g1_i3" 0 0 0
"TRINITY_DN68411_c0_g1_i1" 1 0 0
"TRINITY_DN68411_c1_g1_i3" -1 -1 0
"TRINITY_DN68411_c2_g1_i1" 0 0 0
"TRINITY_DN68411_c2_g1_i3" 0 0 0
"TRINITY_DN68411_c2_g1_i7" 0 0 0
"TRINITY_DN68496_c0_g1_i3" 0 -1 0
"TRINITY_DN68496_c1_g3_i1" 0 0 0
"TRINITY_DN68496_c1_g3_i3" 0 0 0
"TRINITY_DN68496_c1_g3_i9" 0 0 0
"TRINITY_DN68427_c0_g1_i1" 0 0 0
"TRINITY_DN68427_c0_g1_i6" 0 0 0
"TRINITY_DN68427_c0_g1_i7" 0 0 0
"TRINITY_DN68427_c0_g1_i8" 0 0 0
"TRINITY_DN68451_c2_g1_i1" 0 0 0
"TRINITY_DN68451_c2_g2_i1" 0 0 0
"TRINITY_DN68451_c2_g1_i5" 0 0 0
"TRINITY_DN68467_c1_g1_i1" 0 0 0
"TRINITY_DN68467_c1_g1_i3" 0 0 0
"TRINITY_DN68467_c1_g1_i7" 0 0 0
"TRINITY_DN68467_c1_g5_i1" 0 0 0
"TRINITY_DN68467_c1_g5_i2" 0 0 0
"TRINITY_DN68481_c0_g1_i2" 0 0 0
"TRINITY_DN68481_c2_g1_i1" 0 0 0
"TRINITY_DN68481_c2_g1_i3" 0 0 0
"TRINITY_DN68481_c2_g1_i4" 0 0 0
"TRINITY_DN68481_c2_g1_i6" 0 0 0
"TRINITY_DN68406_c0_g1_i2" 0 0 0
"TRINITY_DN68406_c0_g1_i3" 0 0 0
"TRINITY_DN68406_c1_g2_i1" 0 0 0
"TRINITY_DN68406_c1_g3_i3" 1 0 0
"TRINITY_DN68406_c1_g3_i11" 0 0 0
"TRINITY_DN68470_c2_g1_i1" 0 0 0
"TRINITY_DN68470_c2_g1_i2" 0 0 0
"TRINITY_DN68470_c2_g1_i4" 0 0 0
"TRINITY_DN68470_c2_g4_i1" 0 0 0
"TRINITY_DN68470_c2_g4_i2" 0 0 0
"TRINITY_DN68470_c2_g3_i2" 0 0 0
"TRINITY_DN68470_c2_g3_i3" 0 0 0
"TRINITY_DN68470_c2_g3_i4" 0 0 0
"TRINITY_DN68470_c2_g1_i6" 0 0 0
"TRINITY_DN68470_c2_g1_i8" 0 0 0
"TRINITY_DN68470_c2_g1_i9" 0 0 0
"TRINITY_DN68446_c0_g1_i2" 0 0 0
"TRINITY_DN68446_c0_g1_i5" 0 0 0
"TRINITY_DN68446_c0_g1_i8" 0 0 0
"TRINITY_DN68446_c0_g1_i10" 0 0 0
"TRINITY_DN68446_c0_g1_i12" 0 0 0
"TRINITY_DN68437_c0_g4_i1" 0 0 0
"TRINITY_DN68437_c0_g1_i2" 0 0 0
"TRINITY_DN68486_c0_g1_i4" 0 0 0
"TRINITY_DN68486_c0_g7_i1" 0 0 0
"TRINITY_DN68486_c0_g1_i8" 0 0 0
"TRINITY_DN68486_c0_g1_i10" 0 0 0
"TRINITY_DN68486_c0_g7_i2" 0 0 0
"TRINITY_DN68486_c0_g8_i1" 0 0 0
"TRINITY_DN68486_c0_g7_i4" 0 0 0
"TRINITY_DN68486_c0_g7_i5" 0 0 0
"TRINITY_DN68486_c0_g1_i14" 0 0 0
"TRINITY_DN68477_c1_g1_i1" 0 0 0
"TRINITY_DN68477_c1_g1_i2" 0 0 0
"TRINITY_DN68477_c1_g1_i4" 0 0 0
"TRINITY_DN68477_c1_g1_i7" 0 0 0
"TRINITY_DN68477_c1_g1_i8" 0 0 0
"TRINITY_DN68477_c1_g1_i9" 0 0 0
"TRINITY_DN68441_c1_g1_i1" 0 0 0
"TRINITY_DN68441_c1_g2_i1" -1 0 0
"TRINITY_DN68441_c1_g1_i4" 0 0 0
"TRINITY_DN68441_c1_g1_i5" 0 0 0
"TRINITY_DN68441_c1_g1_i7" 0 0 0
"TRINITY_DN68441_c1_g1_i10" 0 0 0
"TRINITY_DN68441_c1_g3_i2" 0 0 0
"TRINITY_DN68441_c1_g4_i1" 1 0 0
"TRINITY_DN68441_c1_g2_i2" 0 0 0
"TRINITY_DN68441_c1_g1_i15" 0 0 0
"TRINITY_DN68424_c1_g2_i1" 0 0 0
"TRINITY_DN68424_c1_g1_i3" 0 0 0
"TRINITY_DN68424_c1_g2_i3" 0 0 0
"TRINITY_DN68424_c1_g1_i5" 0 0 0
"TRINITY_DN68424_c1_g4_i1" 0 0 0
"TRINITY_DN68424_c1_g2_i4" 0 0 0
"TRINITY_DN68424_c1_g1_i7" 0 0 0
"TRINITY_DN68424_c1_g1_i8" 0 0 0
"TRINITY_DN68424_c1_g1_i9" 0 0 0
"TRINITY_DN68412_c0_g2_i4" 0 0 0
"TRINITY_DN68412_c0_g2_i6" 0 0 0
"TRINITY_DN68412_c0_g2_i7" 0 0 0
"TRINITY_DN68412_c0_g2_i10" 0 0 0
"TRINITY_DN68408_c1_g2_i1" 0 0 0
"TRINITY_DN68408_c1_g2_i2" 0 0 0
"TRINITY_DN68408_c1_g3_i2" 0 0 0
"TRINITY_DN68408_c1_g3_i3" 0 0 0
"TRINITY_DN68408_c1_g2_i3" 0 0 0
"TRINITY_DN68408_c1_g6_i1" 0 0 0
"TRINITY_DN68408_c1_g2_i4" 0 0 0
"TRINITY_DN68408_c1_g2_i7" 0 0 0
"TRINITY_DN68408_c1_g3_i7" 0 0 0
"TRINITY_DN68408_c1_g2_i8" -1 0 0
"TRINITY_DN68408_c1_g2_i9" 0 0 0
"TRINITY_DN68464_c0_g1_i1" 0 0 0
"TRINITY_DN68464_c0_g1_i2" 0 0 0
"TRINITY_DN68464_c0_g1_i3" 0 0 0
"TRINITY_DN68464_c0_g2_i2" 0 0 0
"TRINITY_DN68464_c0_g1_i4" 0 0 0
"TRINITY_DN68464_c0_g1_i5" 0 0 0
"TRINITY_DN68464_c0_g1_i7" 0 0 0
"TRINITY_DN68464_c0_g1_i8" 0 0 0
"TRINITY_DN68448_c0_g1_i2" 0 0 0
"TRINITY_DN68448_c1_g1_i2" 0 0 0
"TRINITY_DN68448_c1_g1_i6" 0 0 0
"TRINITY_DN68448_c1_g2_i2" 0 0 0
"TRINITY_DN68448_c1_g2_i3" 0 0 0
"TRINITY_DN68448_c1_g3_i2" 0 0 0
"TRINITY_DN68448_c1_g1_i13" 0 0 0
"TRINITY_DN68448_c1_g4_i3" 0 0 0
"TRINITY_DN68448_c1_g2_i5" 0 0 0
"TRINITY_DN68439_c1_g1_i1" 0 0 0
"TRINITY_DN68439_c2_g1_i4" 0 0 0
"TRINITY_DN68439_c2_g1_i5" 0 0 0
"TRINITY_DN68439_c3_g1_i5" -1 0 0
"TRINITY_DN68439_c3_g1_i11" 0 0 0
"TRINITY_DN68439_c3_g1_i14" 0 0 0
"TRINITY_DN68439_c3_g1_i20" 0 0 0
"TRINITY_DN68439_c3_g1_i21" 0 0 0
"TRINITY_DN68439_c3_g1_i22" 0 0 0
"TRINITY_DN68423_c0_g1_i1" 0 0 0
"TRINITY_DN68423_c0_g2_i1" 0 0 0
"TRINITY_DN68423_c0_g4_i1" 0 0 0
"TRINITY_DN68492_c1_g2_i4" 0 0 0
"TRINITY_DN68492_c2_g1_i1" 0 0 0
"TRINITY_DN68492_c2_g1_i2" 0 0 0
"TRINITY_DN68492_c2_g1_i4" 0 0 0
"TRINITY_DN68492_c2_g1_i6" 0 0 0
"TRINITY_DN68492_c2_g1_i8" 0 0 0
"TRINITY_DN68415_c0_g5_i1" 0 0 0
"TRINITY_DN68415_c0_g2_i3" 0 0 0
"TRINITY_DN68415_c0_g5_i2" 0 0 0
"TRINITY_DN68415_c0_g7_i1" 0 0 0
"TRINITY_DN68415_c0_g7_i2" 0 0 0
"TRINITY_DN68415_c0_g5_i3" 0 0 0
"TRINITY_DN68415_c0_g5_i5" 0 0 0
"TRINITY_DN68415_c0_g5_i6" 0 0 0
"TRINITY_DN68415_c0_g7_i5" 0 0 0
"TRINITY_DN68415_c0_g5_i7" 0 0 0
"TRINITY_DN68488_c1_g1_i1" 0 0 0
"TRINITY_DN68488_c1_g1_i2" 0 0 0
"TRINITY_DN68488_c1_g1_i7" 0 0 0
"TRINITY_DN68488_c1_g1_i15" 0 0 0
"TRINITY_DN68488_c2_g1_i1" 0 0 0
"TRINITY_DN68488_c2_g2_i4" 0 0 0
"TRINITY_DN68463_c0_g1_i1" 0 0 0
"TRINITY_DN68463_c0_g2_i1" 0 0 0
"TRINITY_DN68463_c0_g2_i2" 1 0 0
"TRINITY_DN68463_c0_g2_i5" 0 0 0
"TRINITY_DN68463_c0_g2_i9" 0 0 0
"TRINITY_DN68455_c0_g1_i1" 0 0 0
"TRINITY_DN68455_c0_g1_i3" 0 0 0
"TRINITY_DN68455_c0_g1_i4" 0 0 0
"TRINITY_DN68466_c0_g1_i3" 1 0 0
"TRINITY_DN68466_c0_g1_i5" 0 0 0
"TRINITY_DN68466_c0_g1_i10" 1 0 0
"TRINITY_DN68450_c1_g1_i3" 0 0 0
"TRINITY_DN68450_c1_g1_i4" 0 0 0
"TRINITY_DN68450_c1_g1_i7" 0 0 0
"TRINITY_DN68450_c2_g1_i1" 0 0 0
"TRINITY_DN68450_c2_g1_i4" 0 0 0
"TRINITY_DN68450_c2_g1_i6" 0 0 0
"TRINITY_DN68450_c2_g1_i7" 0 0 0
"TRINITY_DN68450_c2_g1_i9" 0 0 0
"TRINITY_DN68450_c2_g1_i10" 0 0 0
"TRINITY_DN68450_c2_g1_i11" 0 0 0
"TRINITY_DN68426_c0_g2_i1" 0 0 0
"TRINITY_DN68426_c0_g2_i3" 0 0 0
"TRINITY_DN68426_c0_g2_i4" 0 0 0
