Gene Flower Leaf Stem
TRINITY_DN60500_c0_g1_i1 0 0 0
TRINITY_DN60460_c0_g1_i1 0 0 0
TRINITY_DN60471_c0_g1_i1 0 0 0
TRINITY_DN60444_c0_g1_i1 0 0 0
TRINITY_DN60447_c0_g2_i1 0 0 0
TRINITY_DN77059_c0_g1_i1 0 0 0
TRINITY_DN77039_c0_g1_i1 0 0 0
TRINITY_DN77015_c0_g1_i1 0 0 0
TRINITY_DN77087_c0_g1_i1 0 0 0
TRINITY_DN77041_c0_g1_i1 -1 0 0
TRINITY_DN77038_c0_g1_i1 0 0 0
TRINITY_DN77073_c0_g1_i1 0 0 0
TRINITY_DN77029_c0_g1_i1 0 0 0
TRINITY_DN77074_c0_g1_i1 0 -1 0
TRINITY_DN77020_c0_g1_i1 0 0 0
TRINITY_DN65854_c0_g1_i1 0 0 0
TRINITY_DN65839_c0_g1_i1 0 0 0
TRINITY_DN65896_c0_g1_i1 1 0 0
TRINITY_DN65880_c0_g1_i1 0 0 0
TRINITY_DN65877_c0_g1_i1 0 0 0
TRINITY_DN65848_c0_g1_i1 0 0 0
TRINITY_DN65860_c0_g1_i1 0 0 0
TRINITY_DN65879_c0_g1_i1 0 0 0
TRINITY_DN65887_c0_g1_i1 0 0 0
TRINITY_DN40966_c0_g1_i1 0 0 0
TRINITY_DN40907_c0_g1_i1 0 0 0
TRINITY_DN40943_c0_g1_i1 0 0 0
TRINITY_DN40941_c0_g1_i1 0 0 0
TRINITY_DN40980_c0_g1_i1 0 0 0
TRINITY_DN40911_c0_g1_i1 0 0 0
TRINITY_DN40901_c0_g1_i1 1 1 0
TRINITY_DN40922_c0_g1_i1 0 0 0
TRINITY_DN40920_c0_g1_i1 0 0 0
TRINITY_DN40916_c0_g1_i1 0 0 0
TRINITY_DN40924_c0_g1_i1 -1 0 0
TRINITY_DN40905_c0_g1_i1 -1 0 0
TRINITY_DN40997_c0_g1_i1 0 0 0
TRINITY_DN64404_c0_g1_i1 1 0 0
TRINITY_DN64490_c0_g1_i1 1 0 0
TRINITY_DN64402_c0_g1_i1 0 0 0
TRINITY_DN64473_c0_g1_i1 0 0 0
TRINITY_DN64405_c0_g1_i1 0 0 0
TRINITY_DN64438_c0_g1_i1 1 0 0
TRINITY_DN64475_c0_g1_i1 1 0 0
TRINITY_DN64439_c0_g1_i1 -1 -1 0
TRINITY_DN64453_c0_g1_i1 0 0 0
TRINITY_DN64447_c0_g1_i1 0 0 0
TRINITY_DN64415_c0_g1_i1 0 0 0
TRINITY_DN81112_c0_g1_i1 1 0 0
TRINITY_DN81185_c0_g1_i1 0 0 0
TRINITY_DN81139_c0_g1_i1 0 0 0
TRINITY_DN81142_c0_g1_i1 0 0 0
TRINITY_DN81133_c0_g1_i1 0 0 0
TRINITY_DN81101_c0_g1_i1 0 0 0
TRINITY_DN81159_c0_g1_i1 0 0 0
TRINITY_DN81156_c0_g1_i1 0 -1 0
TRINITY_DN81178_c0_g1_i1 1 0 0
TRINITY_DN81200_c0_g1_i1 0 0 0
TRINITY_DN81122_c0_g1_i1 0 0 0
TRINITY_DN81141_c0_g1_i1 0 0 0
TRINITY_DN81105_c0_g1_i1 0 0 0
TRINITY_DN81128_c0_g1_i1 0 0 0
TRINITY_DN26189_c0_g1_i1 0 -1 0
TRINITY_DN26160_c0_g1_i1 0 0 0
TRINITY_DN26114_c0_g1_i1 0 0 0
TRINITY_DN26107_c0_g1_i1 0 0 0
TRINITY_DN26107_c0_g2_i2 0 0 0
TRINITY_DN26176_c0_g1_i1 0 0 0
TRINITY_DN26176_c0_g1_i2 0 0 0
TRINITY_DN26146_c0_g1_i1 0 0 0
TRINITY_DN26146_c0_g1_i2 0 0 0
TRINITY_DN26130_c0_g1_i2 0 0 0
TRINITY_DN26130_c0_g1_i4 0 0 0
TRINITY_DN26141_c0_g1_i1 0 -1 0
TRINITY_DN26174_c0_g1_i1 0 0 0
TRINITY_DN26174_c0_g1_i2 0 0 0
TRINITY_DN26104_c0_g1_i1 0 0 0
TRINITY_DN26104_c0_g1_i2 0 0 0
TRINITY_DN26104_c0_g1_i3 0 0 0
TRINITY_DN26104_c0_g1_i4 0 0 0
TRINITY_DN26153_c0_g2_i1 0 1 0
TRINITY_DN26117_c0_g1_i1 0 0 0
TRINITY_DN26109_c0_g1_i1 0 0 0
TRINITY_DN26168_c0_g1_i2 0 -1 0
TRINITY_DN26195_c0_g1_i2 1 1 1
TRINITY_DN26195_c0_g1_i4 1 0 0
TRINITY_DN26140_c0_g1_i1 0 0 0
TRINITY_DN26140_c0_g1_i2 0 0 0
TRINITY_DN26140_c0_g1_i3 0 0 0
TRINITY_DN26124_c0_g2_i1 0 0 0
TRINITY_DN26124_c0_g3_i1 0 0 0
TRINITY_DN26112_c0_g1_i1 0 -1 0
TRINITY_DN26112_c0_g1_i4 0 0 0
TRINITY_DN26112_c0_g1_i5 0 0 0
TRINITY_DN26112_c0_g1_i6 0 0 0
TRINITY_DN26123_c0_g2_i5 0 0 0
TRINITY_DN26123_c0_g2_i6 0 0 0
TRINITY_DN26123_c0_g2_i7 0 0 0
TRINITY_DN26123_c0_g2_i8 0 0 0
TRINITY_DN26123_c0_g2_i9 0 0 0
TRINITY_DN26173_c1_g2_i1 0 0 0
TRINITY_DN26173_c1_g2_i2 0 0 0
TRINITY_DN26175_c0_g1_i1 0 0 0
TRINITY_DN26100_c0_g1_i1 0 0 0
TRINITY_DN26100_c0_g1_i2 1 0 0
TRINITY_DN26128_c0_g1_i1 0 0 0
TRINITY_DN26115_c0_g1_i1 0 -1 0
TRINITY_DN26115_c0_g2_i2 0 0 0
TRINITY_DN26170_c0_g1_i2 0 0 0
TRINITY_DN26170_c0_g1_i3 0 0 0
TRINITY_DN26143_c0_g1_i1 0 0 0
TRINITY_DN26143_c0_g1_i2 0 0 0
TRINITY_DN26197_c0_g1_i1 0 0 0
TRINITY_DN26164_c0_g1_i1 0 0 0
TRINITY_DN26164_c0_g1_i2 0 -1 0
TRINITY_DN26164_c0_g1_i3 0 0 0
TRINITY_DN26127_c0_g2_i1 0 0 0
TRINITY_DN26127_c0_g3_i3 0 0 0
TRINITY_DN26127_c0_g3_i5 0 0 0
TRINITY_DN26179_c0_g2_i1 0 1 0
TRINITY_DN26179_c0_g2_i4 1 0 0
TRINITY_DN26120_c0_g1_i2 0 0 0
TRINITY_DN26120_c0_g1_i3 0 0 0
TRINITY_DN26120_c0_g1_i6 0 0 0
TRINITY_DN26120_c0_g2_i1 0 0 0
TRINITY_DN26167_c1_g1_i1 0 0 0
TRINITY_DN26126_c0_g1_i1 0 0 0
TRINITY_DN26126_c1_g1_i1 0 0 0
TRINITY_DN26126_c2_g1_i1 0 -1 0
TRINITY_DN26126_c2_g1_i2 0 0 0
TRINITY_DN26156_c0_g1_i2 0 0 0
TRINITY_DN26156_c0_g1_i4 0 0 0
TRINITY_DN26156_c0_g1_i5 0 0 0
TRINITY_DN26156_c0_g1_i7 0 0 0
TRINITY_DN26156_c0_g1_i9 0 0 0
TRINITY_DN26162_c0_g1_i1 0 0 0
TRINITY_DN26162_c0_g2_i1 0 0 0
TRINITY_DN26193_c0_g1_i1 0 0 0
TRINITY_DN26193_c0_g1_i2 0 0 0
TRINITY_DN26193_c0_g1_i3 0 0 0
TRINITY_DN26136_c0_g2_i1 0 0 0
TRINITY_DN26136_c0_g2_i3 0 0 0
TRINITY_DN26122_c0_g1_i1 0 0 0
TRINITY_DN26122_c0_g2_i2 0 0 0
TRINITY_DN26139_c0_g1_i2 0 0 0
TRINITY_DN26139_c0_g1_i3 0 0 0
TRINITY_DN26166_c0_g2_i1 0 0 0
TRINITY_DN26166_c0_g4_i1 0 0 0
TRINITY_DN26125_c0_g1_i1 0 0 0
TRINITY_DN26125_c0_g2_i1 0 0 0
TRINITY_DN26148_c0_g2_i1 0 0 0
TRINITY_DN26134_c0_g5_i3 0 0 0
TRINITY_DN26134_c0_g5_i4 0 0 0
TRINITY_DN26134_c0_g5_i5 0 -1 0
TRINITY_DN26134_c0_g5_i6 0 0 0
TRINITY_DN26106_c0_g1_i1 0 0 0
TRINITY_DN26106_c0_g1_i2 0 0 0
TRINITY_DN26116_c0_g1_i1 0 0 0
TRINITY_DN26181_c0_g1_i1 0 0 0
TRINITY_DN26181_c0_g3_i1 0 0 0
TRINITY_DN26181_c0_g4_i2 0 0 0
TRINITY_DN26110_c0_g1_i1 0 0 0
TRINITY_DN26110_c0_g1_i2 0 0 0
TRINITY_DN26110_c0_g1_i3 0 0 0
TRINITY_DN26110_c0_g1_i4 0 0 0
TRINITY_DN26161_c0_g1_i1 0 0 0
TRINITY_DN26155_c0_g1_i2 0 0 0
TRINITY_DN26155_c0_g1_i4 0 0 0
TRINITY_DN26155_c0_g1_i5 0 0 0
TRINITY_DN26155_c0_g1_i6 0 0 0
TRINITY_DN26155_c0_g2_i1 0 0 0
TRINITY_DN26129_c0_g1_i1 0 0 0
TRINITY_DN26129_c0_g1_i2 0 0 0
TRINITY_DN26129_c0_g1_i3 0 0 0
TRINITY_DN26163_c0_g1_i1 0 0 0
TRINITY_DN26182_c0_g2_i1 0 0 0
TRINITY_DN26182_c0_g3_i1 0 0 0
TRINITY_DN26144_c0_g2_i1 -1 -1 0
TRINITY_DN26144_c0_g3_i1 -1 -1 0
TRINITY_DN26142_c0_g1_i3 0 0 0
TRINITY_DN26180_c0_g1_i1 0 -1 0
TRINITY_DN26180_c0_g3_i1 0 -1 0
TRINITY_DN26101_c0_g2_i1 0 -1 0
TRINITY_DN26119_c0_g1_i1 0 0 0
TRINITY_DN26105_c0_g1_i1 0 0 0
TRINITY_DN26187_c0_g1_i1 0 0 0
TRINITY_DN26187_c0_g1_i3 0 0 0
TRINITY_DN26190_c0_g2_i1 0 0 0
TRINITY_DN26190_c0_g2_i2 0 0 0
TRINITY_DN26103_c0_g1_i1 0 0 0
TRINITY_DN26103_c0_g1_i2 0 1 0
TRINITY_DN26133_c0_g1_i1 0 0 0
TRINITY_DN26133_c1_g1_i1 0 0 0
TRINITY_DN26178_c0_g1_i3 1 0 0
TRINITY_DN26178_c0_g1_i4 0 0 0
TRINITY_DN26102_c0_g1_i1 0 -1 0
TRINITY_DN26147_c0_g2_i1 0 0 0
TRINITY_DN26152_c0_g1_i1 0 0 0
TRINITY_DN26152_c0_g2_i1 0 0 0
TRINITY_DN26152_c0_g2_i2 0 0 0
TRINITY_DN26154_c0_g1_i1 0 0 0
TRINITY_DN26169_c0_g1_i1 0 0 0
TRINITY_DN26138_c0_g1_i1 1 1 0
TRINITY_DN26198_c0_g1_i1 0 0 0
TRINITY_DN26188_c0_g1_i1 0 0 0
TRINITY_DN26191_c0_g1_i1 0 0 0
TRINITY_DN26191_c0_g1_i2 0 0 0
TRINITY_DN26186_c0_g1_i3 0 0 0
TRINITY_DN26186_c0_g1_i4 0 0 0
TRINITY_DN26186_c0_g1_i7 0 0 1
TRINITY_DN26192_c0_g1_i1 0 0 0
TRINITY_DN26192_c0_g1_i3 0 0 0
TRINITY_DN26192_c0_g2_i1 0 0 0
TRINITY_DN26135_c0_g1_i1 0 0 0
TRINITY_DN26135_c0_g2_i1 0 0 0
TRINITY_DN26108_c0_g1_i1 0 0 0
TRINITY_DN26151_c0_g1_i1 0 0 0
TRINITY_DN26151_c0_g1_i2 0 0 0
TRINITY_DN26151_c0_g1_i3 0 1 0
TRINITY_DN26149_c0_g2_i1 0 -1 0
TRINITY_DN26159_c0_g1_i2 0 -1 0
TRINITY_DN26159_c0_g2_i2 0 0 0
TRINITY_DN26159_c0_g3_i1 0 0 0
TRINITY_DN26159_c0_g4_i1 0 0 0
TRINITY_DN26185_c0_g1_i1 0 0 0
TRINITY_DN26185_c0_g2_i1 0 -1 0
TRINITY_DN26165_c0_g1_i1 0 0 0
TRINITY_DN26165_c0_g1_i2 0 0 0
TRINITY_DN26131_c0_g1_i1 0 0 0
TRINITY_DN26131_c0_g1_i2 0 0 0
TRINITY_DN26172_c1_g1_i1 0 0 0
TRINITY_DN26172_c1_g1_i2 0 0 0
TRINITY_DN26172_c1_g1_i3 0 0 0
TRINITY_DN26157_c0_g1_i1 0 0 0
TRINITY_DN26157_c0_g1_i2 0 0 0
TRINITY_DN26121_c0_g1_i1 0 0 0
TRINITY_DN26121_c0_g1_i2 0 0 0
TRINITY_DN26121_c1_g1_i1 0 1 0
TRINITY_DN26121_c1_g1_i2 0 0 0
TRINITY_DN26121_c1_g1_i6 0 0 0
TRINITY_DN26121_c1_g2_i1 0 0 0
TRINITY_DN26121_c1_g2_i2 0 0 0
TRINITY_DN26121_c1_g3_i1 0 0 0
TRINITY_DN26121_c1_g3_i2 0 0 0
TRINITY_DN26121_c1_g4_i1 0 0 0
TRINITY_DN26121_c1_g5_i1 0 0 0
TRINITY_DN26121_c1_g5_i2 0 0 0
TRINITY_DN26113_c0_g1_i1 0 0 0
TRINITY_DN26150_c0_g2_i1 0 0 0
TRINITY_DN26199_c0_g1_i1 1 0 0
TRINITY_DN26118_c0_g1_i1 0 0 0
TRINITY_DN26184_c0_g1_i2 0 0 0
TRINITY_DN26184_c0_g1_i4 0 0 0
TRINITY_DN26184_c0_g1_i5 0 0 0
TRINITY_DN26184_c0_g1_i6 0 0 0
TRINITY_DN26171_c0_g1_i1 0 0 0
TRINITY_DN26171_c0_g1_i2 0 -1 0
TRINITY_DN26171_c0_g1_i4 0 0 0
TRINITY_DN26171_c0_g2_i1 0 0 0
TRINITY_DN26145_c0_g1_i1 0 0 0
TRINITY_DN26145_c0_g1_i2 0 0 0
TRINITY_DN26158_c0_g1_i1 0 0 0
TRINITY_DN26158_c0_g1_i2 0 0 0
TRINITY_DN26158_c0_g2_i1 0 0 0
TRINITY_DN26132_c0_g1_i1 0 0 0
TRINITY_DN26132_c0_g1_i2 0 0 0
TRINITY_DN26137_c0_g1_i1 1 0 0
TRINITY_DN26177_c0_g1_i1 0 0 0
TRINITY_DN26177_c0_g1_i2 0 0 0
TRINITY_DN26177_c0_g1_i3 0 0 0
TRINITY_DN26177_c0_g2_i1 0 0 0
TRINITY_DN26183_c0_g1_i1 0 0 0
TRINITY_DN67129_c0_g1_i1 0 0 0
TRINITY_DN67159_c0_g1_i1 0 0 0
TRINITY_DN67181_c0_g1_i1 0 0 0
TRINITY_DN67141_c0_g1_i1 0 0 0
TRINITY_DN67158_c0_g1_i1 0 0 0
TRINITY_DN67173_c0_g1_i1 0 0 0
TRINITY_DN67135_c0_g1_i1 1 0 0
TRINITY_DN67107_c0_g1_i1 0 0 0
TRINITY_DN67123_c0_g1_i1 1 0 0
TRINITY_DN67168_c0_g1_i1 0 0 0
TRINITY_DN67127_c0_g1_i1 0 0 0
TRINITY_DN67124_c0_g1_i1 1 0 0
TRINITY_DN67101_c0_g1_i1 0 1 0
TRINITY_DN67132_c0_g1_i1 1 0 0
TRINITY_DN67103_c0_g1_i1 0 0 0
TRINITY_DN67200_c0_g1_i1 1 1 0
TRINITY_DN67121_c0_g1_i1 0 0 0
TRINITY_DN67144_c0_g1_i1 0 0 0
TRINITY_DN67136_c0_g1_i1 0 0 0
TRINITY_DN67133_c0_g1_i1 0 0 0
TRINITY_DN67177_c0_g1_i1 0 0 0
TRINITY_DN48444_c0_g1_i1 0 0 0
TRINITY_DN48495_c0_g1_i1 1 0 0
TRINITY_DN78958_c0_g1_i1 0 0 0
TRINITY_DN78935_c0_g1_i1 0 0 0
TRINITY_DN78942_c0_g1_i1 0 0 0
TRINITY_DN78929_c0_g1_i1 0 0 0
TRINITY_DN78993_c0_g1_i1 0 0 0
TRINITY_DN78959_c0_g1_i1 -1 -1 0
TRINITY_DN78981_c0_g1_i1 0 0 0
TRINITY_DN78915_c0_g1_i1 0 0 0
TRINITY_DN78901_c0_g1_i1 0 -1 0
TRINITY_DN78960_c0_g1_i1 0 0 0
TRINITY_DN78971_c0_g1_i1 0 0 0
TRINITY_DN78938_c0_g1_i1 0 -1 0
TRINITY_DN78908_c0_g1_i1 0 0 0
TRINITY_DN78962_c0_g1_i1 1 0 0
TRINITY_DN78941_c0_g1_i1 0 0 0
TRINITY_DN78940_c0_g1_i1 0 0 0
TRINITY_DN78987_c0_g1_i1 0 0 0
TRINITY_DN78944_c0_g1_i1 0 0 0
TRINITY_DN78925_c0_g1_i1 0 0 0
TRINITY_DN78986_c0_g1_i1 0 0 0
TRINITY_DN38027_c0_g1_i1 0 0 0
TRINITY_DN38085_c0_g1_i1 0 0 0
TRINITY_DN38081_c0_g1_i1 0 0 0
TRINITY_DN38070_c0_g1_i1 -1 0 0
TRINITY_DN38074_c0_g1_i1 0 0 0
TRINITY_DN38062_c0_g1_i1 0 0 0
TRINITY_DN38013_c0_g1_i1 -1 0 0
TRINITY_DN38055_c0_g1_i1 0 -1 0
TRINITY_DN38066_c0_g1_i1 1 0 0
TRINITY_DN38073_c0_g1_i1 0 0 0
TRINITY_DN38007_c0_g1_i1 0 0 0
TRINITY_DN38002_c0_g1_i1 0 0 0
TRINITY_DN38079_c0_g1_i1 0 -1 0
TRINITY_DN38094_c0_g1_i1 0 0 0
TRINITY_DN38061_c0_g1_i1 0 0 0
TRINITY_DN38028_c0_g1_i1 0 0 0
TRINITY_DN38037_c0_g1_i1 0 0 0
TRINITY_DN61146_c0_g1_i1 0 0 0
TRINITY_DN61111_c0_g1_i1 0 0 0
TRINITY_DN61144_c0_g1_i1 0 0 0
TRINITY_DN61135_c0_g1_i1 -1 0 0
TRINITY_DN61200_c0_g1_i1 0 0 0
TRINITY_DN61120_c0_g1_i1 0 -1 0
TRINITY_DN61131_c0_g1_i1 0 0 0
TRINITY_DN61163_c0_g1_i1 0 0 0
TRINITY_DN61129_c0_g1_i1 0 -1 0
TRINITY_DN61199_c0_g1_i1 0 0 0
TRINITY_DN61113_c0_g1_i1 0 0 0
TRINITY_DN61106_c0_g1_i1 0 0 0
TRINITY_DN61150_c0_g1_i1 0 0 0
TRINITY_DN61184_c0_g2_i1 -1 -1 0
TRINITY_DN61127_c0_g1_i1 0 0 0
TRINITY_DN61140_c0_g1_i1 0 0 0
TRINITY_DN61198_c0_g1_i1 0 0 0
TRINITY_DN57984_c0_g1_i1 0 0 0
TRINITY_DN57934_c0_g1_i1 0 0 0
TRINITY_DN57943_c0_g1_i1 0 0 0
TRINITY_DN57912_c0_g1_i1 -1 -1 0
TRINITY_DN57927_c0_g1_i1 0 0 0
TRINITY_DN57939_c0_g1_i1 1 0 0
TRINITY_DN57938_c0_g1_i1 0 0 0
TRINITY_DN57923_c0_g1_i1 0 0 0
TRINITY_DN57926_c0_g1_i1 -1 0 0
TRINITY_DN57944_c0_g1_i1 0 0 0
TRINITY_DN57980_c0_g1_i1 0 -1 0
TRINITY_DN44479_c0_g1_i1 0 0 0
TRINITY_DN44462_c0_g2_i1 0 0 0
TRINITY_DN44425_c0_g1_i1 0 0 0
TRINITY_DN44465_c0_g1_i1 0 0 0
TRINITY_DN44440_c0_g1_i1 0 0 0
TRINITY_DN44457_c0_g1_i1 0 0 0
TRINITY_DN44404_c0_g1_i1 0 -1 0
TRINITY_DN44446_c0_g1_i1 1 1 0
TRINITY_DN44495_c0_g1_i1 0 0 0
TRINITY_DN44500_c0_g1_i1 0 -1 0
TRINITY_DN6450_c0_g2_i1 0 0 0
TRINITY_DN6460_c0_g1_i1 0 0 0
TRINITY_DN6460_c0_g2_i1 0 0 0
TRINITY_DN6498_c0_g1_i1 0 0 0
TRINITY_DN6432_c0_g1_i1 0 0 0
TRINITY_DN6463_c0_g1_i1 -1 0 0
TRINITY_DN6463_c0_g2_i1 -1 -1 -1
TRINITY_DN6474_c0_g1_i1 0 0 0
TRINITY_DN6454_c0_g1_i1 0 0 0
TRINITY_DN6440_c0_g1_i1 0 0 0
TRINITY_DN6428_c0_g1_i1 0 0 0
TRINITY_DN6427_c0_g1_i1 0 0 0
TRINITY_DN6426_c0_g1_i1 0 0 0
TRINITY_DN6466_c0_g1_i1 0 -1 0
TRINITY_DN6465_c0_g1_i1 1 0 0
TRINITY_DN6485_c0_g2_i1 0 0 0
TRINITY_DN6417_c0_g1_i1 0 0 0
TRINITY_DN6417_c0_g2_i1 0 0 0
TRINITY_DN6420_c0_g1_i1 0 -1 0
TRINITY_DN6479_c0_g1_i1 0 0 0
TRINITY_DN6452_c0_g2_i1 -1 0 0
TRINITY_DN6489_c0_g1_i1 0 0 0
TRINITY_DN6439_c0_g1_i1 0 0 0
TRINITY_DN6486_c1_g1_i1 0 0 0
TRINITY_DN6494_c0_g1_i1 0 0 0
TRINITY_DN6458_c0_g1_i1 0 0 0
TRINITY_DN6413_c0_g1_i1 -1 0 0
TRINITY_DN6413_c1_g1_i1 -1 0 0
TRINITY_DN6425_c0_g1_i1 0 0 0
TRINITY_DN6469_c0_g1_i1 0 0 0
TRINITY_DN6499_c0_g2_i1 0 0 0
TRINITY_DN6410_c0_g1_i1 0 0 0
TRINITY_DN6412_c0_g1_i1 1 0 0
TRINITY_DN6455_c0_g1_i1 0 0 0
TRINITY_DN6471_c0_g1_i1 0 0 0
TRINITY_DN6475_c0_g1_i1 0 0 0
TRINITY_DN6475_c0_g2_i1 0 0 0
TRINITY_DN6497_c0_g2_i1 0 0 0
TRINITY_DN6459_c0_g1_i1 0 -1 0
TRINITY_DN6451_c0_g1_i1 0 0 0
TRINITY_DN6451_c0_g2_i1 0 0 0
TRINITY_DN6487_c0_g1_i1 0 0 0
TRINITY_DN6457_c0_g1_i1 1 1 0
TRINITY_DN6424_c0_g1_i1 0 0 0
TRINITY_DN6415_c0_g1_i1 0 0 0
TRINITY_DN6470_c0_g2_i1 0 0 0
TRINITY_DN53723_c0_g1_i1 0 1 0
TRINITY_DN53739_c0_g1_i1 0 0 0
TRINITY_DN53768_c0_g1_i1 0 -1 0
TRINITY_DN53728_c0_g1_i1 0 0 0
TRINITY_DN53755_c0_g1_i1 0 0 0
TRINITY_DN53717_c0_g1_i1 0 0 0
TRINITY_DN53732_c0_g1_i1 0 0 0
TRINITY_DN53708_c0_g1_i1 0 0 0
TRINITY_DN53771_c0_g2_i1 0 -1 0
TRINITY_DN53798_c0_g1_i1 0 0 0
TRINITY_DN53789_c0_g1_i1 0 0 0
TRINITY_DN53776_c0_g1_i1 0 0 0
TRINITY_DN45292_c0_g1_i1 0 0 0
TRINITY_DN45248_c0_g1_i1 -1 0 0
TRINITY_DN45210_c0_g1_i1 0 0 0
TRINITY_DN45258_c0_g1_i1 0 0 0
TRINITY_DN45274_c0_g1_i1 0 0 0
TRINITY_DN45275_c0_g1_i1 0 -1 0
TRINITY_DN45249_c0_g1_i1 1 0 0
TRINITY_DN45297_c0_g1_i1 0 0 0
TRINITY_DN45226_c0_g1_i1 0 0 0
TRINITY_DN45212_c0_g1_i1 0 0 0
TRINITY_DN45276_c0_g1_i1 0 0 0
TRINITY_DN6609_c0_g1_i1 0 0 0
TRINITY_DN6625_c0_g1_i1 0 0 0
TRINITY_DN6655_c0_g2_i1 0 0 0
TRINITY_DN6697_c0_g1_i1 0 0 0
TRINITY_DN6646_c0_g2_i1 0 0 0
TRINITY_DN6666_c0_g1_i1 0 0 0
TRINITY_DN6666_c0_g2_i1 0 0 0
TRINITY_DN6639_c0_g1_i1 -1 -1 0
TRINITY_DN6668_c0_g1_i1 1 1 0
TRINITY_DN6699_c0_g1_i1 0 0 0
TRINITY_DN6636_c0_g1_i1 0 0 0
TRINITY_DN6676_c0_g2_i1 -1 0 0
TRINITY_DN6629_c0_g1_i1 0 0 0
TRINITY_DN6629_c0_g2_i1 0 0 0
TRINITY_DN6623_c0_g1_i1 -1 0 0
TRINITY_DN6623_c0_g2_i1 -1 -1 0
TRINITY_DN6626_c0_g1_i1 0 0 0
TRINITY_DN6659_c0_g1_i1 0 0 0
TRINITY_DN6659_c0_g2_i1 0 0 0
TRINITY_DN6649_c0_g1_i1 0 0 0
TRINITY_DN6610_c0_g1_i1 0 0 0
TRINITY_DN6689_c0_g1_i1 0 0 0
TRINITY_DN6689_c0_g2_i1 0 0 0
TRINITY_DN6698_c0_g1_i1 0 0 0
TRINITY_DN6686_c0_g1_i1 -1 0 0
TRINITY_DN6601_c0_g1_i1 0 0 0
TRINITY_DN6690_c0_g2_i1 -1 0 0
TRINITY_DN6631_c0_g2_i1 0 0 0
TRINITY_DN6679_c0_g1_i1 0 0 0
TRINITY_DN77304_c0_g1_i1 0 1 0
TRINITY_DN77366_c0_g1_i1 1 0 0
TRINITY_DN77333_c0_g2_i1 -1 -1 0
TRINITY_DN77339_c0_g1_i1 0 0 0
TRINITY_DN77376_c0_g1_i1 -1 0 0
TRINITY_DN77373_c0_g1_i1 0 0 0
TRINITY_DN77363_c0_g1_i1 0 0 0
TRINITY_DN77394_c0_g1_i1 0 0 0
TRINITY_DN77305_c0_g1_i1 0 0 0
TRINITY_DN77383_c0_g1_i1 1 0 0
TRINITY_DN77349_c0_g1_i1 0 0 0
TRINITY_DN77334_c0_g1_i1 0 0 0
TRINITY_DN77355_c0_g1_i1 0 0 0
TRINITY_DN77359_c0_g1_i1 0 0 0
TRINITY_DN77346_c0_g1_i1 0 -1 0
TRINITY_DN77309_c0_g1_i1 0 0 0
TRINITY_DN70414_c0_g1_i1 0 0 0
TRINITY_DN70427_c0_g1_i1 0 0 0
TRINITY_DN70452_c0_g1_i1 1 0 0
TRINITY_DN70402_c0_g1_i1 0 0 0
TRINITY_DN70436_c0_g1_i1 0 0 0
TRINITY_DN70416_c0_g1_i1 0 0 0
TRINITY_DN70497_c0_g1_i1 0 0 0
TRINITY_DN70418_c0_g1_i1 0 0 0
TRINITY_DN70454_c0_g1_i1 0 0 0
TRINITY_DN70430_c0_g1_i1 0 0 0
TRINITY_DN70420_c0_g1_i1 0 0 0
TRINITY_DN70437_c0_g1_i1 0 0 0
TRINITY_DN70485_c0_g1_i1 -1 0 0
TRINITY_DN70482_c0_g1_i1 1 0 0
TRINITY_DN70447_c0_g1_i1 0 0 0
TRINITY_DN70434_c0_g1_i1 0 0 0
TRINITY_DN25045_c0_g1_i1 0 0 0
TRINITY_DN25020_c0_g1_i1 0 0 0
TRINITY_DN25099_c0_g2_i1 1 0 0
TRINITY_DN25099_c0_g2_i2 0 0 0
TRINITY_DN25080_c0_g1_i1 0 0 0
TRINITY_DN25080_c0_g1_i2 0 0 0
TRINITY_DN25080_c0_g1_i3 0 0 0
TRINITY_DN25048_c0_g1_i2 0 0 0
TRINITY_DN25048_c0_g1_i3 1 1 1
TRINITY_DN25014_c0_g1_i1 0 -1 0
TRINITY_DN25014_c0_g2_i1 0 0 0
TRINITY_DN25014_c0_g4_i1 -1 -1 0
TRINITY_DN25025_c0_g1_i1 0 0 0
TRINITY_DN25052_c0_g1_i1 0 0 0
TRINITY_DN25052_c0_g1_i2 0 0 0
TRINITY_DN25036_c0_g2_i1 0 0 0
TRINITY_DN25015_c0_g1_i1 1 1 0
TRINITY_DN25097_c0_g1_i1 0 0 0
TRINITY_DN25097_c0_g1_i2 0 0 0
TRINITY_DN25076_c0_g1_i1 0 -1 0
TRINITY_DN25002_c1_g1_i1 0 0 0
TRINITY_DN25002_c1_g3_i1 0 -1 0
TRINITY_DN25002_c2_g1_i1 -1 -1 0
TRINITY_DN25002_c3_g1_i1 0 -1 0
TRINITY_DN25024_c0_g1_i1 0 0 0
TRINITY_DN25024_c0_g2_i1 0 0 0
TRINITY_DN25024_c0_g3_i1 0 0 0
TRINITY_DN25024_c0_g2_i3 1 0 0
TRINITY_DN25024_c0_g2_i4 0 0 0
TRINITY_DN25024_c0_g2_i5 0 0 0
TRINITY_DN25024_c0_g2_i6 0 0 0
TRINITY_DN25003_c0_g1_i1 0 0 0
TRINITY_DN25003_c0_g1_i2 0 0 0
TRINITY_DN25073_c0_g2_i1 0 0 0
